poiname,lat,lon,tag,source
下张湾,30.126615,114.893449,地名,大治市人民政府
金泉阳光花园,30.772204,108.395697,住宅区,重庆发布公众号
红景嘉园,30.306532,112.264512,住宅区,荆州市卫生健康委员会
大塘社区,30.185342,114.976528,村庄,黄石市卫生健康委员会
湖南廉桥中药材专业市场,27.322976,111.853108,医疗,邵阳市卫生健康委员会
杭州东路社区,30.186310,115.031792,住宅区,大治市人民政府
新新尚层1号楼,32.932228,117.373520,房产,蚌埠市卫生健康委员会
红星路,27.177774,111.899442,道路,邵阳市卫生健康委员会
文教路,28.681677,115.923804,道路,南昌市卫生健康委员会
公园路,30.312982,112.246674,道路,荆州市卫生健康委员会
草市街,30.351173,112.228511,道路,荆州市卫生健康委员会
工行巷,30.356644,112.201728,道路,荆州市卫生健康委员会
将军路,30.501412,108.253693,道路,重庆发布公众号
羊渠路,30.738740,108.615487,道路,重庆发布公众号
安庆路,30.758861,108.442353,道路,重庆发布公众号
申明大道,30.851208,108.364059,道路,重庆发布公众号
工商街,32.410408,113.933404,道路,信阳市卫生健康委员会
三里河3区,39.909584,116.339172,住宅区,北京发布
软件园小区,39.981591,116.335178,住宅区,北京发布
枫岸华庭,30.896913,121.028005,住宅区,上海市卫生健康委员会
市京集贸市场,31.322249,121.523841,农副产品,上海市卫生健康委员会
呼玛集贸市场,31.339816,121.449521,农副产品,上海市卫生健康委员会
西四庄村,39.827013,117.247998,村庄,天津市卫生健康委员会
金域都会,29.497826,105.78196,住宅区,重庆发布公众号
迎泽苑小区,37.847933,112.560343,住宅区,太原发布
前牛岗小区,34.814636,113.799609,住宅区,郑州发布
南蒲街道,35.145841,114.661644,乡镇,新乡市卫生健康委员会
淮源镇,32.416427,113.298288,乡镇,南阳市卫健委
恒大绿洲(盼盼路),40.645523,122.251218,住宅区,营口市卫生健康委员会
双河村,43.820975,124.249511,村庄,公主岭新闻公众号
锦绣华庭,33.896914,117.946474,住宅区,徐州发布
侯河村,32.083525,120.219755,村庄,泰州发布
中天新村,32.496936,120.169606,住宅区,泰州发布
金晟·亚美国际,32.495599,120.146218,住宅区,泰州市卫生健康委员会
联吴村,32.173094,120.270762,村庄,泰州市卫生健康委员会
茅茨西村,35.987328,117.236781,村庄,泰安市卫生健康委员会
桑园村,31.871607,117.585112,村庄,合肥市卫生健康委员会
俞庙村,31.958775,117.576349,村庄,合肥市卫生健康委员会
聂家河镇,30.297685,111.302191,乡镇,宜昌发布
枝城镇,30.297791,111.500774,乡镇,宜昌发布
恒达时代花园,28.16953,113.00087,住宅区,长沙市卫生健康委员会
星雨心苑,28.135372,113.042455,住宅区,长沙市卫生健康委员会
新天地,28.221953,112.953803,住宅区,长沙市卫生健康委员会
烈士桥,29.190985,112.305142,村庄,益阳发布微信公众号
石底村,27.792307,111.966381,村庄,娄底发布公众号
团结山村,27.970556,111.116360,村庄,娄底发布公众号
松山,27.975065,111.766805,村庄,娄底发布公众号
红星村,27.895110,111.166324,村庄,娄底发布公众号
白鹅村,27.788906,111.147169,村庄,娄底发布公众号
建新村,27.702297,111.249074,村庄,娄底发布公众号
三尖村,27.591326,111.394708,村庄,娄底发布公众号
常林村,27.554807,111.956254,村庄,娄底发布公众号
五里牌,27.448770,112.177397,村庄,娄底发布公众号
望日村,27.387671,112.085333,村庄,娄底发布公众号
卫星村,27.370783,112.069902,村庄,娄底发布公众号
新和村,27.957205,111.500657,村庄,娄底发布公众号
塘冲村,27.636634,111.532174,村庄,娄底发布公众号
中海锦城,22.550911,113.378814,住宅区,中山发布公众号
金竹村,27.410681,109.058826,村庄,贵州省卫生健康委员会
凤城花园(延吉西路),31.279597,121.52071,住宅区,上海市卫生健康委员会
陈庄村,32.493802,120.122224,村庄,泰州发布
隆胜华庭,35.267072,113.867610,住宅区,新乡市卫生健康委员会
赤岗社区2片,28.173515,113.005446,住宅区,长沙市卫生健康委员会
华阳社区,32.001406,120.289993,住宅区,泰州发布
上海城,22.513935,113.396550,住宅区,中山市卫生健康局政务网
古井·上善名郡,33.866191,115.75853,住宅区,亳州市人民政府
恒广国际物流园,28.310362,113.08127,物流快递,长沙市卫生健康委员会
华新山水居,36.207571,117.144388,住宅区,泰安市卫生健康委员会
新店乡,33.078090,112.646293,乡镇,南阳市卫健委
翔昆苑,31.027938,121.121646,住宅区,上海市卫生健康委员会
康恒·嘉和豪庭,32.908762,117.323859,住宅区,蚌埠发布
新贝路,23.253986,113.213669,道路,广州市卫生健康委员会
瑞源街1巷,23.078860,113.294089,道路,广州市卫生健康委员会
春华路,30.811181,108.633003,道路,重庆发布公众号
公园西村,31.867988,117.285061,住宅区,合肥市卫生健康委员会
留芳岭社区1栋,28.211641,112.981952,房产,长沙市卫生健康委员会
南平村,43.768763,124.662454,地名,公主岭新闻公众号
财信城,29.971395,108.099592,房产,重庆发布微信公众号
新船塘小区,32.941169,117.349403,住宅区,蚌埠发布
百顺北路,23.235932,113.298705,道路,广州市卫生健康委员会
五滧村,31.535298,121.676200,村庄,上海市卫生健康委员会
溪秀苑,39.123323,117.092807,住宅区,天津西青微信公众号
熙景园,39.209363,117.117174,住宅区,微北辰
坤园,39.178268,117.379425,住宅区,天津市东丽区人民政府
林亭口镇,39.635068,117.515189,乡镇,天津市卫生健康委员会
双河村,39.154693,117.017041,村庄,微北辰
怡和花苑,29.406256,105.591108,住宅区,重庆发布微信公众号
盛世华都,30.329111,107.339926,住宅区,重庆发布微信公众号
聚水村,30.613577,107.845851,村庄,重庆发布微信公众号
义和村,30.608945,107.827878,村庄,重庆发布微信公众号
狮桥村,30.312695,105.967901,村庄,重庆发布微信公众号
白云村,30.148594,107.281830,村庄,重庆发布微信公众号
任家村,30.136567,107.874151,村庄,重庆发布微信公众号
虎啸村,29.411609,106.599658,村庄,重庆发布微信公众号
天常村,29.343304,105.546296,村庄,重庆发布微信公众号
西坪村,31.642074,109.183979,村庄,重庆发布微信公众号
白岩,30.698481,108.604518,村庄,重庆发布微信公众号
红豆村,30.658969,108.086363,村庄,重庆发布微信公众号
黎明村,29.571722,108.606979,村庄,重庆发布微信公众号
春天花园(老万州不夜城西北),30.799503,108.375596,住宅区,重庆发布微信公众号
汇景龙湾,29.996168,108.139317,住宅区,重庆发布微信公众号
南山绿庭,30.802377,108.413351,住宅区,重庆发布微信公众号
七塘镇,29.778218,106.285932,乡镇,重庆发布微信公众号
城南花园,29.983797,108.110009,住宅区,重庆发布微信公众号
发顺金都,30.815228,108.37145,住宅区,重庆发布微信公众号
欧家村,28.872495,106.785751,村庄,重庆发布微信公众号
新利村,29.393357,105.753051,村庄,重庆发布微信公众号
兴茂·山水国际,30.826181,108.394414,住宅区,重庆发布微信公众号
华厦天宇,30.16808,105.832679,住宅区,重庆发布微信公众号
春花山村,30.051662,107.573006,村庄,重庆发布微信公众号
大胜村,29.931106,107.330359,村庄,重庆发布微信公众号
均田村,29.590440,107.317974,村庄,重庆发布微信公众号
丁家街道,29.406275,106.151154,乡镇,重庆发布微信公众号
新金贸花园,32.082135,118.779054,住宅区,健康南京官方微信公众号
仁恒江湾城,32.000043,118.711696,住宅区,健康南京官方微信公众号
梭庄村,38.148157,116.218123,村庄,献县微报公众号
闫庙村,33.787221,116.196057,村庄,商丘发布官方微信公众号
金庄村,34.139826,116.083508,村庄,商丘发布官方微信公众号
许庄,34.216078,116.186415,村庄,商丘发布官方微信公众号
杜庄,34.101356,116.051944,村庄,商丘发布官方微信公众号
永馨园东区,33.916018,116.449217,住宅区,商丘发布官方微信公众号
中陈村,34.579677,115.728848,村庄,商丘发布官方微信公众号
叶庄村,34.439293,115.666931,村庄,商丘发布官方微信公众号
高庄,34.274639,115.982057,村庄,商丘发布官方微信公众号
王村,35.225850,114.097947,村庄,新乡市卫生健康委员会
乐福小区,33.756188,113.296935,住宅区,平顶山发布官方微信号
徐集乡,32.385766,115.830693,乡镇,信阳市卫生健康委员会
紫东庭苑,32.195609,114.54108,住宅区,信阳市卫生健康委员会
荆紫关镇,33.243547,111.024888,乡镇,南阳发布官方微信公众号
七里园乡,33.029459,112.551027,乡镇,南阳发布官方微信公众号
陆营镇,32.836354,112.448737,乡镇,南阳发布官方微信公众号
源潭镇,32.773415,112.919368,乡镇,南阳发布官方微信公众号
古城乡,32.688071,112.969870,乡镇,南阳发布微信公众号
龙堰乡,32.599686,112.095220,乡镇,南阳发布官方微信公众号
巨隆星城,34.689229,112.450912,住宅区,洛阳市卫生健康委员会
环保局家属院,34.67339,112.465229,住宅区,洛阳市卫生健康委员会
义州镇,41.535911,121.241399,乡镇,辽沈晚报公众号
文化家园(宣普街),45.776519,126.667057,住宅区,哈尔滨发布
玫瑰湾,45.725440,126.558486,住宅区,哈尔滨人民政府
华侨名苑,45.726618,126.65809,住宅区,哈尔滨发布
龙兴小区,45.839884,128.828424,住宅区,哈尔滨人民政府
同庆小区,45.846137,128.829113,住宅区,哈尔滨人民政府
谊联名居,47.327901,123.962255,住宅区,齐齐哈尔市人民政府
龙福嘉园,47.922143,123.511678,住宅区,齐齐哈尔生活资讯
恒源三区,46.881107,127.515918,住宅区,绥化晚报
嘉兴花园(民和街),46.640566,126.993636,住宅区,网信绥化
人和家园(神牛路),46.410006,125.337308,住宅区,网信绥化
福顺佳园,46.645949,126.980912,住宅区,绥化晚报
育才苑,45.773029,131.014111,住宅区,七台河发布公众号
章茂村,31.472383,119.990296,村庄,无锡发布公众号
万达广场C区,31.559543,120.264248,住宅区,无锡发布公众号
京杭村,32.594471,119.489053,村庄,今日江都微信公众号
华丰紫郡,32.448234,119.573735,住宅区,今日江都微信公众号
星河湾,33.887891,117.965100,住宅区,徐州发布
兆隆·加州水岸,34.077483,119.318496,住宅区,连云港发布官方微信公众号
锦屏家园(龙鼎大道),36.628716,117.122402,住宅区,济南市卫生健康委员会
城西宋家村,37.370443,120.375418,村庄,烟台发布
龙泉小区,36.122218,117.116359,住宅区,泰安市卫生健康委员会
昆山村,36.003771,116.168578,村庄,泰安发布官方微信公众号
东湖小区(东湖路),36.187867,117.142388,住宅区,泰安市卫生健康委员会
坪上一村,35.182069,119.088382,村庄,临沂市卫生健康委员会
黛溪办事处,36.882514,117.728083,政府机关,滨州市卫生健康委员会
姜楼镇,37.225524,117.491696,乡镇,掌握滨州公众号
水落坡镇,37.586550,117.763233,乡镇,掌握滨州公众号
香江世纪名城,31.875668,117.334896,住宅区,合肥市卫生健康委员会
海洲·景秀世家2期,31.88023,117.366226,住宅区,合肥市卫生健康委员会
丰原小区,32.926099,117.340619,住宅区,蚌埠发布
淮秀园小区,32.942932,117.390854,住宅区,蚌埠发布
蓝天紫竹苑,32.935563,117.381314,住宅区,蚌埠发布
绿地世纪城,32.908087,117.300424,住宅区,蚌埠发布
将军村,30.946738,117.483742,村庄,铜陵市卫生健康委员会
长杨村,31.065480,117.811659,村庄,铜陵市健康委员会
新店河村,31.433753,116.226762,村庄,安徽网
通水灌村,31.362220,116.306504,村庄,安徽网
马圩村,32.369063,115.966569,村庄,安徽网
龙王庙村,32.101706,115.952011,村庄,安徽网
铁冲乡,31.744100,115.680517,乡镇,安徽网
关庙乡,31.500499,115.499392,乡镇,六安发布
锦绣家园(二高路),30.048196,121.130834,住宅区,余姚发布微信公众号
演武花园,29.86002,121.560285,住宅区,鄞州发布官方微信公众号
盛世天城(贸城东路),29.822467,121.572630,住宅区,鄞州发布官方微信公众号
白云街,29.873106,121.523896,村庄,海曙发布官方微信公众号
丽园馨都,29.871332,121.517552,住宅区,海曙发布官方微信公众号
帅康舜韵华庭,30.166828,121.187051,住宅区,余姚发布微信公众号
银都花苑(锦绣路),27.997682,120.659439,住宅区,温州鹿城发布官方微信公众号
嘉和花园(学院东路),28.003961,120.712548,住宅区,温州鹿城发布官方微信公众号
嘉鸿花园,28.003627,120.707425,住宅区,温州鹿城发布官方微信公众号
下吕浦,27.998767,120.681304,住宅区,温州鹿城发布官方微信公众号
三村村,28.216230,121.028018,村庄,乐清发布微信公众号
麻行小区,28.020966,120.646902,住宅区,温州鹿城发布微信公众号
锦春大厦,28.006295,120.667098,写字楼,温州鹿城发布官方微信公众号
荣欣花园,27.970165,120.675105,住宅区,瓯海发布官方微信公众号
新源居,28.000317,120.707906,住宅区,温州鹿城发布官方微信公众号
瑞祥大楼,28.009145,120.663014,住宅区,温州鹿城发布微信公众号
南塘住宅区一组团,27.983281,120.676622,住宅区,瓯海发布官方微信公众号
龙头村,26.349013,119.659861,村庄,福州微生活公众号
墙兜村,26.370297,119.657881,村庄,福州微生活公众号
龙峰村,25.927940,119.627763,村庄,福州微生活公众号
仙岐村,25.915538,119.645229,村庄,福州微生活公众号
武夷春晓,26.088354,119.279157,住宅区,福州微生活公众号
回民小区(小礼拜寺街),36.446162,115.980069,住宅区,聊城发布公众号
皇桥,28.407353,117.043620,村庄,贵溪发布
御水苑小区,28.287532,117.221014,住宅区,鹰潭市卫生健康委员会
碧石渡镇,30.280338,114.874990,乡镇,鄂州政府网公众号
杜山镇,30.383699,114.794341,乡镇,鄂州政府网公众号
泽林镇,30.337307,114.869530,乡镇,鄂州政府网公众号
